TeamModel,CoachModel,SquadModel,PlayoffModel,AccuracyScore,ManualAccuracy
GradientBoosting,AdaBoost,RandomForest,LogisticRegression,71.42857142857143,85.71428571428571
AdaBoost,AdaBoost,LinearRegression,AdaBoost,71.42857142857143,85.71428571428571
LinearRegression,GradientBoosting,RandomForest,LogisticRegression,71.42857142857143,85.71428571428571
LinearRegression,LinearRegression,AdaBoost,LogisticRegression,71.42857142857143,85.71428571428571
DecisionTree,LinearRegression,LinearRegression,AdaBoost,71.42857142857143,85.71428571428571
RandomForest,RandomForest,AdaBoost,KNN,57.14285714285714,85.71428571428571
RandomForest,LinearRegression,LinearRegression,GradientBoosting,57.14285714285714,85.71428571428571
AdaBoost,RandomForest,GradientBoosting,KNN,57.14285714285714,85.71428571428571
DecisionTree,GradientBoosting,LinearRegression,DecisionTree,57.14285714285714,85.71428571428571
DecisionTree,AdaBoost,AdaBoost,KNN,57.14285714285714,85.71428571428571
RandomForest,RandomForest,LinearRegression,GradientBoosting,42.857142857142854,85.71428571428571
GradientBoosting,DecisionTree,DecisionTree,KNN,42.857142857142854,85.71428571428571
LinearRegression,RandomForest,LinearRegression,ExtraTrees,42.857142857142854,85.71428571428571
LinearRegression,DecisionTree,RandomForest,GradientBoosting,42.857142857142854,85.71428571428571
DecisionTree,GradientBoosting,DecisionTree,LogisticRegression,42.857142857142854,85.71428571428571
DecisionTree,LinearRegression,AdaBoost,ExtraTrees,42.857142857142854,85.71428571428571
GradientBoosting,GradientBoosting,DecisionTree,DecisionTree,28.57142857142857,85.71428571428571
DecisionTree,AdaBoost,LinearRegression,SVC,28.57142857142857,85.71428571428571
AdaBoost,AdaBoost,LinearRegression,SVC,85.71428571428571,71.42857142857143
LinearRegression,RandomForest,DecisionTree,KNN,85.71428571428571,71.42857142857143
LinearRegression,RandomForest,DecisionTree,DecisionTree,85.71428571428571,71.42857142857143
LinearRegression,RandomForest,DecisionTree,GradientBoosting,85.71428571428571,71.42857142857143
LinearRegression,LinearRegression,GradientBoosting,ExtraTrees,85.71428571428571,71.42857142857143
LinearRegression,LinearRegression,AdaBoost,GradientBoosting,85.71428571428571,71.42857142857143
LinearRegression,DecisionTree,AdaBoost,KNN,85.71428571428571,71.42857142857143
RandomForest,RandomForest,AdaBoost,MLPClassifier,71.42857142857143,71.42857142857143
RandomForest,RandomForest,AdaBoost,QuadraticDiscriminantAnalysis,71.42857142857143,71.42857142857143
RandomForest,RandomForest,DecisionTree,KNN,71.42857142857143,71.42857142857143
RandomForest,LinearRegression,DecisionTree,KNN,71.42857142857143,71.42857142857143
RandomForest,LinearRegression,DecisionTree,RandomForest,71.42857142857143,71.42857142857143
RandomForest,LinearRegression,DecisionTree,SVC,71.42857142857143,71.42857142857143
RandomForest,DecisionTree,RandomForest,SVC,71.42857142857143,71.42857142857143
GradientBoosting,GradientBoosting,RandomForest,KNN,71.42857142857143,71.42857142857143
GradientBoosting,GradientBoosting,LinearRegression,RandomForest,71.42857142857143,71.42857142857143
GradientBoosting,GradientBoosting,LinearRegression,MLPClassifier,71.42857142857143,71.42857142857143
GradientBoosting,GradientBoosting,LinearRegression,QuadraticDiscriminantAnalysis,71.42857142857143,71.42857142857143
GradientBoosting,AdaBoost,RandomForest,SVC,71.42857142857143,71.42857142857143
GradientBoosting,DecisionTree,AdaBoost,AdaBoost,71.42857142857143,71.42857142857143
GradientBoosting,DecisionTree,AdaBoost,NaiveBayes,71.42857142857143,71.42857142857143
AdaBoost,RandomForest,LinearRegression,MLPClassifier,71.42857142857143,71.42857142857143
AdaBoost,RandomForest,DecisionTree,KNN,71.42857142857143,71.42857142857143
LinearRegression,GradientBoosting,RandomForest,GradientBoosting,71.42857142857143,71.42857142857143
LinearRegression,AdaBoost,AdaBoost,KNN,71.42857142857143,71.42857142857143
LinearRegression,AdaBoost,AdaBoost,DecisionTree,71.42857142857143,71.42857142857143
LinearRegression,AdaBoost,AdaBoost,ExtraTrees,71.42857142857143,71.42857142857143
LinearRegression,LinearRegression,GradientBoosting,KNN,71.42857142857143,71.42857142857143
LinearRegression,LinearRegression,GradientBoosting,DecisionTree,71.42857142857143,71.42857142857143
LinearRegression,LinearRegression,AdaBoost,RandomForest,71.42857142857143,71.42857142857143
LinearRegression,LinearRegression,LinearRegression,ExtraTrees,71.42857142857143,71.42857142857143
LinearRegression,LinearRegression,DecisionTree,DecisionTree,71.42857142857143,71.42857142857143
LinearRegression,DecisionTree,RandomForest,AdaBoost,71.42857142857143,71.42857142857143
LinearRegression,DecisionTree,RandomForest,NaiveBayes,71.42857142857143,71.42857142857143
LinearRegression,DecisionTree,AdaBoost,LogisticRegression,71.42857142857143,71.42857142857143
LinearRegression,DecisionTree,AdaBoost,GradientBoosting,71.42857142857143,71.42857142857143
LinearRegression,DecisionTree,AdaBoost,ExtraTrees,71.42857142857143,71.42857142857143
DecisionTree,GradientBoosting,AdaBoost,SVC,71.42857142857143,71.42857142857143
DecisionTree,GradientBoosting,AdaBoost,QuadraticDiscriminantAnalysis,71.42857142857143,71.42857142857143
DecisionTree,GradientBoosting,AdaBoost,ExtraTrees,71.42857142857143,71.42857142857143
DecisionTree,GradientBoosting,LinearRegression,RandomForest,71.42857142857143,71.42857142857143
DecisionTree,DecisionTree,RandomForest,LogisticRegression,71.42857142857143,71.42857142857143
DecisionTree,DecisionTree,LinearRegression,AdaBoost,71.42857142857143,71.42857142857143
RandomForest,RandomForest,RandomForest,RandomForest,57.14285714285714,71.42857142857143
RandomForest,GradientBoosting,RandomForest,KNN,57.14285714285714,71.42857142857143
RandomForest,GradientBoosting,RandomForest,DecisionTree,57.14285714285714,71.42857142857143
RandomForest,GradientBoosting,RandomForest,GradientBoosting,57.14285714285714,71.42857142857143
RandomForest,GradientBoosting,DecisionTree,GradientBoosting,57.14285714285714,71.42857142857143
RandomForest,AdaBoost,GradientBoosting,GradientBoosting,57.14285714285714,71.42857142857143
RandomForest,AdaBoost,LinearRegression,SVC,57.14285714285714,71.42857142857143
RandomForest,AdaBoost,LinearRegression,GradientBoosting,57.14285714285714,71.42857142857143
RandomForest,AdaBoost,LinearRegression,MLPClassifier,57.14285714285714,71.42857142857143
RandomForest,AdaBoost,LinearRegression,QuadraticDiscriminantAnalysis,57.14285714285714,71.42857142857143
RandomForest,LinearRegression,GradientBoosting,GradientBoosting,57.14285714285714,71.42857142857143
RandomForest,LinearRegression,GradientBoosting,ExtraTrees,57.14285714285714,71.42857142857143
RandomForest,LinearRegression,AdaBoost,KNN,57.14285714285714,71.42857142857143
RandomForest,LinearRegression,AdaBoost,GradientBoosting,57.14285714285714,71.42857142857143
RandomForest,LinearRegression,LinearRegression,ExtraTrees,57.14285714285714,71.42857142857143
RandomForest,LinearRegression,DecisionTree,LogisticRegression,57.14285714285714,71.42857142857143
RandomForest,DecisionTree,LinearRegression,SVC,57.14285714285714,71.42857142857143
RandomForest,DecisionTree,DecisionTree,ExtraTrees,57.14285714285714,71.42857142857143
GradientBoosting,RandomForest,RandomForest,DecisionTree,57.14285714285714,71.42857142857143
GradientBoosting,RandomForest,AdaBoost,SVC,57.14285714285714,71.42857142857143
GradientBoosting,RandomForest,LinearRegression,RandomForest,57.14285714285714,71.42857142857143
GradientBoosting,RandomForest,DecisionTree,DecisionTree,57.14285714285714,71.42857142857143
GradientBoosting,GradientBoosting,AdaBoost,ExtraTrees,57.14285714285714,71.42857142857143
GradientBoosting,GradientBoosting,LinearRegression,AdaBoost,57.14285714285714,71.42857142857143
GradientBoosting,GradientBoosting,LinearRegression,NaiveBayes,57.14285714285714,71.42857142857143
GradientBoosting,AdaBoost,AdaBoost,LogisticRegression,57.14285714285714,71.42857142857143
GradientBoosting,AdaBoost,LinearRegression,KNN,57.14285714285714,71.42857142857143
GradientBoosting,AdaBoost,DecisionTree,AdaBoost,57.14285714285714,71.42857142857143
GradientBoosting,AdaBoost,DecisionTree,NaiveBayes,57.14285714285714,71.42857142857143
GradientBoosting,LinearRegression,RandomForest,ExtraTrees,57.14285714285714,71.42857142857143
GradientBoosting,LinearRegression,GradientBoosting,DecisionTree,57.14285714285714,71.42857142857143
GradientBoosting,LinearRegression,AdaBoost,KNN,57.14285714285714,71.42857142857143
GradientBoosting,LinearRegression,LinearRegression,SVC,57.14285714285714,71.42857142857143
GradientBoosting,LinearRegression,LinearRegression,GradientBoosting,57.14285714285714,71.42857142857143
GradientBoosting,LinearRegression,LinearRegression,AdaBoost,57.14285714285714,71.42857142857143
GradientBoosting,LinearRegression,LinearRegression,NaiveBayes,57.14285714285714,71.42857142857143
GradientBoosting,DecisionTree,RandomForest,RandomForest,57.14285714285714,71.42857142857143
GradientBoosting,DecisionTree,GradientBoosting,KNN,57.14285714285714,71.42857142857143
GradientBoosting,DecisionTree,GradientBoosting,LogisticRegression,57.14285714285714,71.42857142857143
GradientBoosting,DecisionTree,DecisionTree,DecisionTree,57.14285714285714,71.42857142857143
GradientBoosting,DecisionTree,DecisionTree,SVC,57.14285714285714,71.42857142857143
AdaBoost,RandomForest,RandomForest,LogisticRegression,57.14285714285714,71.42857142857143
AdaBoost,RandomForest,GradientBoosting,DecisionTree,57.14285714285714,71.42857142857143
AdaBoost,RandomForest,GradientBoosting,LogisticRegression,57.14285714285714,71.42857142857143
AdaBoost,RandomForest,DecisionTree,DecisionTree,57.14285714285714,71.42857142857143
AdaBoost,AdaBoost,DecisionTree,DecisionTree,57.14285714285714,71.42857142857143
AdaBoost,LinearRegression,GradientBoosting,KNN,57.14285714285714,71.42857142857143
AdaBoost,LinearRegression,GradientBoosting,RandomForest,57.14285714285714,71.42857142857143
AdaBoost,LinearRegression,GradientBoosting,SVC,57.14285714285714,71.42857142857143
AdaBoost,LinearRegression,LinearRegression,MLPClassifier,57.14285714285714,71.42857142857143
AdaBoost,DecisionTree,DecisionTree,LogisticRegression,57.14285714285714,71.42857142857143
LinearRegression,RandomForest,RandomForest,ExtraTrees,57.14285714285714,71.42857142857143
LinearRegression,RandomForest,GradientBoosting,RandomForest,57.14285714285714,71.42857142857143
LinearRegression,RandomForest,AdaBoost,DecisionTree,57.14285714285714,71.42857142857143
LinearRegression,GradientBoosting,RandomForest,RandomForest,57.14285714285714,71.42857142857143
LinearRegression,GradientBoosting,AdaBoost,KNN,57.14285714285714,71.42857142857143
LinearRegression,GradientBoosting,AdaBoost,DecisionTree,57.14285714285714,71.42857142857143
LinearRegression,AdaBoost,RandomForest,LogisticRegression,57.14285714285714,71.42857142857143
LinearRegression,AdaBoost,RandomForest,ExtraTrees,57.14285714285714,71.42857142857143
LinearRegression,AdaBoost,LinearRegression,SVC,57.14285714285714,71.42857142857143
LinearRegression,LinearRegression,RandomForest,ExtraTrees,57.14285714285714,71.42857142857143
LinearRegression,LinearRegression,LinearRegression,LogisticRegression,57.14285714285714,71.42857142857143
LinearRegression,LinearRegression,DecisionTree,MLPClassifier,57.14285714285714,71.42857142857143
LinearRegression,LinearRegression,DecisionTree,QuadraticDiscriminantAnalysis,57.14285714285714,71.42857142857143
LinearRegression,DecisionTree,RandomForest,RandomForest,57.14285714285714,71.42857142857143
LinearRegression,DecisionTree,GradientBoosting,LogisticRegression,57.14285714285714,71.42857142857143
LinearRegression,DecisionTree,LinearRegression,ExtraTrees,57.14285714285714,71.42857142857143
LinearRegression,DecisionTree,DecisionTree,KNN,57.14285714285714,71.42857142857143
LinearRegression,DecisionTree,DecisionTree,DecisionTree,57.14285714285714,71.42857142857143
DecisionTree,RandomForest,GradientBoosting,MLPClassifier,57.14285714285714,71.42857142857143
DecisionTree,RandomForest,AdaBoost,RandomForest,57.14285714285714,71.42857142857143
DecisionTree,RandomForest,LinearRegression,SVC,57.14285714285714,71.42857142857143
DecisionTree,RandomForest,DecisionTree,RandomForest,57.14285714285714,71.42857142857143
DecisionTree,RandomForest,DecisionTree,AdaBoost,57.14285714285714,71.42857142857143
DecisionTree,RandomForest,DecisionTree,QuadraticDiscriminantAnalysis,57.14285714285714,71.42857142857143
DecisionTree,GradientBoosting,RandomForest,GradientBoosting,57.14285714285714,71.42857142857143
DecisionTree,GradientBoosting,RandomForest,MLPClassifier,57.14285714285714,71.42857142857143
DecisionTree,GradientBoosting,GradientBoosting,ExtraTrees,57.14285714285714,71.42857142857143
DecisionTree,LinearRegression,DecisionTree,RandomForest,57.14285714285714,71.42857142857143
DecisionTree,DecisionTree,RandomForest,KNN,57.14285714285714,71.42857142857143
DecisionTree,DecisionTree,RandomForest,DecisionTree,57.14285714285714,71.42857142857143
RandomForest,RandomForest,GradientBoosting,AdaBoost,42.857142857142854,71.42857142857143
RandomForest,RandomForest,GradientBoosting,NaiveBayes,42.857142857142854,71.42857142857143
RandomForest,RandomForest,GradientBoosting,ExtraTrees,42.857142857142854,71.42857142857143
RandomForest,GradientBoosting,AdaBoost,AdaBoost,42.857142857142854,71.42857142857143
RandomForest,GradientBoosting,AdaBoost,NaiveBayes,42.857142857142854,71.42857142857143
RandomForest,GradientBoosting,LinearRegression,AdaBoost,42.857142857142854,71.42857142857143
RandomForest,GradientBoosting,LinearRegression,NaiveBayes,42.857142857142854,71.42857142857143
RandomForest,GradientBoosting,DecisionTree,LogisticRegression,42.857142857142854,71.42857142857143
RandomForest,AdaBoost,RandomForest,RandomForest,42.857142857142854,71.42857142857143
RandomForest,AdaBoost,RandomForest,LogisticRegression,42.857142857142854,71.42857142857143
RandomForest,AdaBoost,GradientBoosting,RandomForest,42.857142857142854,71.42857142857143
RandomForest,AdaBoost,AdaBoost,AdaBoost,42.857142857142854,71.42857142857143
RandomForest,AdaBoost,AdaBoost,NaiveBayes,42.857142857142854,71.42857142857143
RandomForest,AdaBoost,DecisionTree,KNN,42.857142857142854,71.42857142857143
RandomForest,LinearRegression,RandomForest,SVC,42.857142857142854,71.42857142857143
RandomForest,LinearRegression,RandomForest,LogisticRegression,42.857142857142854,71.42857142857143
RandomForest,LinearRegression,RandomForest,GradientBoosting,42.857142857142854,71.42857142857143
RandomForest,DecisionTree,GradientBoosting,MLPClassifier,42.857142857142854,71.42857142857143
RandomForest,DecisionTree,GradientBoosting,QuadraticDiscriminantAnalysis,42.857142857142854,71.42857142857143
RandomForest,DecisionTree,DecisionTree,AdaBoost,42.857142857142854,71.42857142857143
RandomForest,DecisionTree,DecisionTree,NaiveBayes,42.857142857142854,71.42857142857143
GradientBoosting,RandomForest,LinearRegression,LogisticRegression,42.857142857142854,71.42857142857143
GradientBoosting,RandomForest,LinearRegression,GradientBoosting,42.857142857142854,71.42857142857143
GradientBoosting,GradientBoosting,DecisionTree,LogisticRegression,42.857142857142854,71.42857142857143
GradientBoosting,AdaBoost,LinearRegression,AdaBoost,42.857142857142854,71.42857142857143
GradientBoosting,AdaBoost,LinearRegression,NaiveBayes,42.857142857142854,71.42857142857143
GradientBoosting,AdaBoost,LinearRegression,ExtraTrees,42.857142857142854,71.42857142857143
GradientBoosting,LinearRegression,DecisionTree,AdaBoost,42.857142857142854,71.42857142857143
GradientBoosting,LinearRegression,DecisionTree,NaiveBayes,42.857142857142854,71.42857142857143
GradientBoosting,LinearRegression,DecisionTree,MLPClassifier,42.857142857142854,71.42857142857143
GradientBoosting,LinearRegression,DecisionTree,QuadraticDiscriminantAnalysis,42.857142857142854,71.42857142857143
GradientBoosting,DecisionTree,GradientBoosting,DecisionTree,42.857142857142854,71.42857142857143
GradientBoosting,DecisionTree,LinearRegression,AdaBoost,42.857142857142854,71.42857142857143
GradientBoosting,DecisionTree,LinearRegression,NaiveBayes,42.857142857142854,71.42857142857143
AdaBoost,RandomForest,GradientBoosting,SVC,42.857142857142854,71.42857142857143
AdaBoost,RandomForest,GradientBoosting,AdaBoost,42.857142857142854,71.42857142857143
AdaBoost,RandomForest,GradientBoosting,NaiveBayes,42.857142857142854,71.42857142857143
AdaBoost,GradientBoosting,GradientBoosting,ExtraTrees,42.857142857142854,71.42857142857143
AdaBoost,AdaBoost,GradientBoosting,SVC,42.857142857142854,71.42857142857143
AdaBoost,AdaBoost,AdaBoost,DecisionTree,42.857142857142854,71.42857142857143
AdaBoost,LinearRegression,RandomForest,AdaBoost,42.857142857142854,71.42857142857143
AdaBoost,LinearRegression,RandomForest,MLPClassifier,42.857142857142854,71.42857142857143
AdaBoost,LinearRegression,RandomForest,QuadraticDiscriminantAnalysis,42.857142857142854,71.42857142857143
AdaBoost,DecisionTree,GradientBoosting,AdaBoost,42.857142857142854,71.42857142857143
AdaBoost,DecisionTree,GradientBoosting,NaiveBayes,42.857142857142854,71.42857142857143
LinearRegression,GradientBoosting,GradientBoosting,KNN,42.857142857142854,71.42857142857143
LinearRegression,GradientBoosting,GradientBoosting,DecisionTree,42.857142857142854,71.42857142857143
LinearRegression,GradientBoosting,LinearRegression,MLPClassifier,42.857142857142854,71.42857142857143
LinearRegression,GradientBoosting,LinearRegression,QuadraticDiscriminantAnalysis,42.857142857142854,71.42857142857143
LinearRegression,AdaBoost,DecisionTree,LogisticRegression,42.857142857142854,71.42857142857143
LinearRegression,DecisionTree,RandomForest,LogisticRegression,42.857142857142854,71.42857142857143
LinearRegression,DecisionTree,LinearRegression,KNN,42.857142857142854,71.42857142857143
DecisionTree,RandomForest,RandomForest,GradientBoosting,42.857142857142854,71.42857142857143
DecisionTree,RandomForest,AdaBoost,LogisticRegression,42.857142857142854,71.42857142857143
DecisionTree,RandomForest,DecisionTree,NaiveBayes,42.857142857142854,71.42857142857143
DecisionTree,GradientBoosting,GradientBoosting,AdaBoost,42.857142857142854,71.42857142857143
DecisionTree,GradientBoosting,DecisionTree,AdaBoost,42.857142857142854,71.42857142857143
DecisionTree,GradientBoosting,DecisionTree,ExtraTrees,42.857142857142854,71.42857142857143
DecisionTree,AdaBoost,GradientBoosting,RandomForest,42.857142857142854,71.42857142857143
DecisionTree,AdaBoost,LinearRegression,LogisticRegression,42.857142857142854,71.42857142857143
DecisionTree,LinearRegression,RandomForest,DecisionTree,42.857142857142854,71.42857142857143
DecisionTree,LinearRegression,AdaBoost,RandomForest,42.857142857142854,71.42857142857143
DecisionTree,LinearRegression,AdaBoost,NaiveBayes,42.857142857142854,71.42857142857143
DecisionTree,LinearRegression,LinearRegression,ExtraTrees,42.857142857142854,71.42857142857143
DecisionTree,LinearRegression,DecisionTree,SVC,42.857142857142854,71.42857142857143
DecisionTree,DecisionTree,AdaBoost,RandomForest,42.857142857142854,71.42857142857143
DecisionTree,DecisionTree,DecisionTree,AdaBoost,42.857142857142854,71.42857142857143
GradientBoosting,GradientBoosting,DecisionTree,GradientBoosting,28.57142857142857,71.42857142857143
GradientBoosting,GradientBoosting,DecisionTree,ExtraTrees,28.57142857142857,71.42857142857143
AdaBoost,RandomForest,AdaBoost,ExtraTrees,28.57142857142857,71.42857142857143
AdaBoost,AdaBoost,AdaBoost,ExtraTrees,28.57142857142857,71.42857142857143
AdaBoost,LinearRegression,RandomForest,NaiveBayes,28.57142857142857,71.42857142857143
AdaBoost,DecisionTree,AdaBoost,ExtraTrees,28.57142857142857,71.42857142857143
LinearRegression,RandomForest,LinearRegression,AdaBoost,28.57142857142857,71.42857142857143
LinearRegression,RandomForest,LinearRegression,NaiveBayes,28.57142857142857,71.42857142857143
LinearRegression,GradientBoosting,DecisionTree,LogisticRegression,28.57142857142857,71.42857142857143
LinearRegression,GradientBoosting,DecisionTree,GradientBoosting,28.57142857142857,71.42857142857143
DecisionTree,LinearRegression,GradientBoosting,NaiveBayes,28.57142857142857,71.42857142857143
DecisionTree,DecisionTree,AdaBoost,ExtraTrees,28.57142857142857,71.42857142857143
LinearRegression,GradientBoosting,DecisionTree,RandomForest,14.285714285714285,71.42857142857143
AdaBoost,DecisionTree,DecisionTree,MLPClassifier,85.71428571428571,57.14285714285714
AdaBoost,DecisionTree,DecisionTree,QuadraticDiscriminantAnalysis,85.71428571428571,57.14285714285714
LinearRegression,RandomForest,DecisionTree,SVC,85.71428571428571,57.14285714285714
LinearRegression,RandomForest,DecisionTree,LogisticRegression,85.71428571428571,57.14285714285714
LinearRegression,RandomForest,DecisionTree,AdaBoost,85.71428571428571,57.14285714285714
LinearRegression,RandomForest,DecisionTree,NaiveBayes,85.71428571428571,57.14285714285714
LinearRegression,RandomForest,DecisionTree,ExtraTrees,85.71428571428571,57.14285714285714
LinearRegression,LinearRegression,GradientBoosting,RandomForest,85.71428571428571,57.14285714285714
LinearRegression,LinearRegression,GradientBoosting,SVC,85.71428571428571,57.14285714285714
LinearRegression,LinearRegression,GradientBoosting,AdaBoost,85.71428571428571,57.14285714285714
LinearRegression,LinearRegression,GradientBoosting,NaiveBayes,85.71428571428571,57.14285714285714
DecisionTree,LinearRegression,LinearRegression,LogisticRegression,85.71428571428571,57.14285714285714
DecisionTree,LinearRegression,LinearRegression,GradientBoosting,85.71428571428571,57.14285714285714
DecisionTree,LinearRegression,LinearRegression,NaiveBayes,85.71428571428571,57.14285714285714
RandomForest,RandomForest,AdaBoost,RandomForest,71.42857142857143,57.14285714285714
RandomForest,RandomForest,AdaBoost,AdaBoost,71.42857142857143,57.14285714285714
RandomForest,RandomForest,AdaBoost,NaiveBayes,71.42857142857143,57.14285714285714
RandomForest,RandomForest,DecisionTree,DecisionTree,71.42857142857143,57.14285714285714
RandomForest,RandomForest,DecisionTree,GradientBoosting,71.42857142857143,57.14285714285714
RandomForest,RandomForest,DecisionTree,AdaBoost,71.42857142857143,57.14285714285714
RandomForest,RandomForest,DecisionTree,NaiveBayes,71.42857142857143,57.14285714285714
RandomForest,RandomForest,DecisionTree,MLPClassifier,71.42857142857143,57.14285714285714
RandomForest,RandomForest,DecisionTree,QuadraticDiscriminantAnalysis,71.42857142857143,57.14285714285714
RandomForest,RandomForest,DecisionTree,ExtraTrees,71.42857142857143,57.14285714285714
RandomForest,GradientBoosting,RandomForest,RandomForest,71.42857142857143,57.14285714285714
RandomForest,GradientBoosting,RandomForest,LogisticRegression,71.42857142857143,57.14285714285714
RandomForest,AdaBoost,GradientBoosting,DecisionTree,71.42857142857143,57.14285714285714
RandomForest,LinearRegression,AdaBoost,ExtraTrees,71.42857142857143,57.14285714285714
RandomForest,LinearRegression,DecisionTree,DecisionTree,71.42857142857143,57.14285714285714
RandomForest,LinearRegression,DecisionTree,GradientBoosting,71.42857142857143,57.14285714285714
RandomForest,LinearRegression,DecisionTree,ExtraTrees,71.42857142857143,57.14285714285714
RandomForest,DecisionTree,RandomForest,KNN,71.42857142857143,57.14285714285714
RandomForest,DecisionTree,RandomForest,ExtraTrees,71.42857142857143,57.14285714285714
GradientBoosting,GradientBoosting,RandomForest,LogisticRegression,71.42857142857143,57.14285714285714
GradientBoosting,GradientBoosting,RandomForest,MLPClassifier,71.42857142857143,57.14285714285714
GradientBoosting,GradientBoosting,RandomForest,QuadraticDiscriminantAnalysis,71.42857142857143,57.14285714285714
GradientBoosting,GradientBoosting,LinearRegression,KNN,71.42857142857143,57.14285714285714
GradientBoosting,GradientBoosting,LinearRegression,DecisionTree,71.42857142857143,57.14285714285714
GradientBoosting,GradientBoosting,LinearRegression,GradientBoosting,71.42857142857143,57.14285714285714
GradientBoosting,AdaBoost,DecisionTree,DecisionTree,71.42857142857143,57.14285714285714
GradientBoosting,LinearRegression,GradientBoosting,RandomForest,71.42857142857143,57.14285714285714
GradientBoosting,LinearRegression,GradientBoosting,LogisticRegression,71.42857142857143,57.14285714285714
GradientBoosting,LinearRegression,GradientBoosting,GradientBoosting,71.42857142857143,57.14285714285714
GradientBoosting,LinearRegression,GradientBoosting,AdaBoost,71.42857142857143,57.14285714285714
GradientBoosting,LinearRegression,GradientBoosting,NaiveBayes,71.42857142857143,57.14285714285714
GradientBoosting,LinearRegression,GradientBoosting,MLPClassifier,71.42857142857143,57.14285714285714
GradientBoosting,LinearRegression,GradientBoosting,QuadraticDiscriminantAnalysis,71.42857142857143,57.14285714285714
GradientBoosting,DecisionTree,RandomForest,KNN,71.42857142857143,57.14285714285714
AdaBoost,RandomForest,LinearRegression,KNN,71.42857142857143,57.14285714285714
AdaBoost,RandomForest,LinearRegression,LogisticRegression,71.42857142857143,57.14285714285714
AdaBoost,RandomForest,LinearRegression,GradientBoosting,71.42857142857143,57.14285714285714
AdaBoost,RandomForest,LinearRegression,QuadraticDiscriminantAnalysis,71.42857142857143,57.14285714285714
AdaBoost,RandomForest,DecisionTree,LogisticRegression,71.42857142857143,57.14285714285714
AdaBoost,RandomForest,DecisionTree,MLPClassifier,71.42857142857143,57.14285714285714
AdaBoost,GradientBoosting,AdaBoost,LogisticRegression,71.42857142857143,57.14285714285714
AdaBoost,GradientBoosting,AdaBoost,AdaBoost,71.42857142857143,57.14285714285714
AdaBoost,GradientBoosting,AdaBoost,NaiveBayes,71.42857142857143,57.14285714285714
AdaBoost,AdaBoost,LinearRegression,MLPClassifier,71.42857142857143,57.14285714285714
AdaBoost,LinearRegression,DecisionTree,LogisticRegression,71.42857142857143,57.14285714285714
AdaBoost,DecisionTree,DecisionTree,SVC,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,GradientBoosting,KNN,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,GradientBoosting,SVC,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,GradientBoosting,AdaBoost,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,GradientBoosting,NaiveBayes,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,AdaBoost,RandomForest,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,AdaBoost,SVC,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,AdaBoost,LogisticRegression,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,AdaBoost,GradientBoosting,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,AdaBoost,MLPClassifier,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,AdaBoost,QuadraticDiscriminantAnalysis,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,LinearRegression,RandomForest,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,LinearRegression,MLPClassifier,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,LinearRegression,QuadraticDiscriminantAnalysis,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,DecisionTree,AdaBoost,71.42857142857143,57.14285714285714
LinearRegression,AdaBoost,DecisionTree,NaiveBayes,71.42857142857143,57.14285714285714
LinearRegression,LinearRegression,GradientBoosting,GradientBoosting,71.42857142857143,57.14285714285714
LinearRegression,LinearRegression,AdaBoost,KNN,71.42857142857143,57.14285714285714
LinearRegression,LinearRegression,AdaBoost,MLPClassifier,71.42857142857143,57.14285714285714
LinearRegression,LinearRegression,AdaBoost,QuadraticDiscriminantAnalysis,71.42857142857143,57.14285714285714
LinearRegression,LinearRegression,AdaBoost,ExtraTrees,71.42857142857143,57.14285714285714
LinearRegression,LinearRegression,DecisionTree,LogisticRegression,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,GradientBoosting,MLPClassifier,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,GradientBoosting,QuadraticDiscriminantAnalysis,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,AdaBoost,DecisionTree,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,AdaBoost,AdaBoost,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,AdaBoost,NaiveBayes,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,LinearRegression,AdaBoost,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,LinearRegression,NaiveBayes,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,DecisionTree,SVC,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,DecisionTree,LogisticRegression,71.42857142857143,57.14285714285714
LinearRegression,DecisionTree,DecisionTree,AdaBoost,71.42857142857143,57.14285714285714
